conid,ticker,currency,listingExchange,countryCode,name,assetClass,group,sector,sectorGroup,type,hasOptions,fullName
61319701,AIG,USD,NYSE,US,AMERICAN INTERNATIONAL GROUP,STK,Insurance,Financial,Multi-line Insurance,COMMON,true,AIG
27727424,AIZ,USD,NYSE,US,ASSURANT INC,STK,Insurance,Financial,Property/Casualty Ins,COMMON,true,AIZ
4325,AJG,USD,NYSE,US,ARTHUR J GALLAGHER & CO,STK,Insurance,Financial,Insurance Brokers,COMMON,true,AJG
6220356,AKAM,USD,NASDAQ,US,AKAMAI TECHNOLOGIES INC,STK,Software,Technology,Computer Software,COMMON,true,AKAM
4347,ALB,USD,NYSE,US,ALBEMARLE CORP,STK,Chemicals,Basic Materials,Chemicals-Specialty,COMMON,true,ALB
11459264,ALGN,USD,NASDAQ,US,ALIGN TECHNOLOGY INC,STK,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,COMMON,true,ALGN
4357,ALL,USD,NYSE,US,ALLSTATE CORP,STK,Insurance,Financial,Multi-line Insurance,COMMON,true,ALL
138438437,ALLE,USD,NYSE,US,ALLEGION PLC,STK,Electronics,Industrial,Electronic Secur Devices,COMMON,true,ALLE
266093,AMAT,USD,NASDAQ,US,APPLIED MATERIALS INC,STK,Semiconductors,Technology,Semiconductor Equipment,COMMON,true,AMAT
845305949,AMCR,USD,NYSE,US,AMCOR PLC,STK,Packaging&amp;Containers,Industrial,Containers-Paper/Plastic,COMMON,true,AMCR
4391,AMD,USD,NASDAQ,US,ADVANCED MICRO DEVICES,STK,Semiconductors,Technology,Electronic Compo-Semicon,COMMON,true,AMD
4392,AME,USD,NYSE,US,AMETEK INC,STK,Electrical Compo&amp;Equip,Industrial,Electric Products-Misc,COMMON,true,AME
266145,AMGN,USD,NASDAQ,US,AMGEN INC,STK,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,COMMON,true,AMGN
35970258,AMP,USD,NYSE,US,AMERIPRISE FINANCIAL INC,STK,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,COMMON,true,AMP
99831145,AMT,USD,NYSE,US,AMERICAN TOWER CORP,STK,REITS,Financial,REITS-Diversified,REIT,true,AMT
3691937,AMZN,USD,NASDAQ,US,AMAZON.COM INC,STK,Internet,Communications,E-Commerce/Products,COMMON,true,AMZN
740948854,ANET,USD,NYSE,US,ARISTA NETWORKS INC,STK,Telecommunications,Communications,Networking Products,COMMON,true,ANET
414366114,AON,USD,NYSE,US,AON PLC-CLASS A,STK,Insurance,Financial,Insurance Brokers,COMMON,true,AON
12225,AOS,USD,NYSE,US,SMITH (A.O.) CORP,STK,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,COMMON,true,AOS
474515500,APA,USD,NASDAQ,US,APA CORP,STK,Oil&amp;Gas,Energy,Oil Comp-Explor&amp;Prodtn,COMMON,true,APA
4487,APD,USD,NYSE,US,AIR PRODUCTS & CHEMICALS INC,STK,Chemicals,Basic Materials,Industrial Gases,COMMON,true,APD
4493,APH,USD,NYSE,US,AMPHENOL CORP-CL A,STK,Electronics,Industrial,Electronic Connectors,COMMON,true,APH
535288388,APO,USD,NYSE,US,APOLLO GLOBAL MANAGEMENT INC,STK,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,COMMON,true,APO
481863646,APP,USD,NASDAQ,US,APPLOVIN CORP-CLASS A,STK,Internet,Communications,E-Marketing/Info,COMMON,true,APP
748351585,APTV,USD,NYSE,US,APTIV PLC,STK,Auto Parts&amp;Equipment,"Consumer, Cyclical",Auto/Trk Prts&amp;Equip-Orig,COMMON,true,APTV
6607487,ARE,USD,NYSE,US,ALEXANDRIA REAL ESTATE EQUIT,STK,REITS,Financial,REITS-Health Care,REIT,true,ARE
341904548,ARES,USD,NYSE,US,ARES MANAGEMENT CORP - A,STK,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,COMMON,true,ARES
4644,ATO,USD,NYSE,US,ATMOS ENERGY CORP,STK,Gas,Utilities,Gas-Distribution,COMMON,true,ATO
5026974,AVB,USD,NYSE,US,AVALONBAY COMMUNITIES INC,STK,REITS,Financial,REITS-Apartments,REIT,true,AVB
313130367,AVGO,USD,NASDAQ,US,BROADCOM INC,STK,Semiconductors,Technology,Electronic Compo-Semicon,COMMON,true,AVGO
4694,AVY,USD,NYSE,US,AVERY DENNISON CORP,STK,Household Products/Wares,"Consumer, Non-cyclical",Office Supplies&amp;Forms,COMMON,true,AVY
50530752,AWK,USD,NYSE,US,AMERICAN WATER WORKS CO INC,STK,Water,Utilities,Water,COMMON,true,AWK
272104927,AXON,USD,NASDAQ,US,AXON ENTERPRISE INC,STK,Miscellaneous Manufactur,Industrial,Firearms&amp;Ammunition,COMMON,true,AXON
4721,AXP,USD,NYSE,US,AMERICAN EXPRESS CO,STK,Diversified Finan Serv,Financial,Finance-Credit Card,COMMON,true,AXP
4750,AZO,USD,NYSE,US,AUTOZONE INC,STK,Retail,"Consumer, Cyclical",Retail-Auto Parts,COMMON,true,AZO
4762,BA,USD,NYSE,US,BOEING CO/THE,STK,Aerospace/Defense,Industrial,Aerospace/Defense,COMMON,true,BA
10098,BAC,USD,NYSE,US,BANK OF AMERICA CORP,STK,Banks,Financial,Diversified Banking Inst,COMMON,true,BAC
5052,BALL,USD,NYSE,US,BALL CORP,STK,Packaging&amp;Containers,Industrial,Containers-Metal/Glass,COMMON,true,BALL
8111188,BAX,USD,NYSE,US,BAXTER INTERNATIONAL INC.,STK,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,COMMON,true,BAX
4817,BBY,USD,NYSE,US,BEST BUY CO INC,STK,Retail,"Consumer, Cyclical",Retail-Consumer Electron,COMMON,true,BBY
4886,BDX,USD,NYSE,US,BECTON DICKINSON AND CO,STK,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,COMMON,true,BDX
4906,BEN,USD,NYSE,US,FRANKLIN RESOURCES INC,STK,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,COMMON,true,BEN
663174498,BG,USD,NYSE,US,BUNGE GLOBAL SA,STK,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,COMMON,true,BG
26734397,BIIB,USD,NASDAQ,US,BIOGEN INC,STK,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,COMMON,true,BIIB
44986804,BK,USD,NYSE,US,BANK OF NEW YORK MELLON CORP,STK,Banks,Financial,Fiduciary Banks,COMMON,true,BNY
308728373,BKNG,USD,NASDAQ,US,BOOKING HOLDINGS INC,STK,Internet,Communications,E-Commerce/Services,COMMON,true,BKNG
281316445,BKR,USD,NASDAQ,US,BAKER HUGHES CO,STK,Oil&amp;Gas Services,Energy,Oil-Field Services,COMMON,true,BKR
34851874,BLDR,USD,NYSE,US,BUILDERS FIRSTSOURCE INC,STK,Building Materials,Industrial,Bldg&amp;Construct Prod-Misc,COMMON,true,BLDR
729193719,BLK,USD,NYSE,US,BLACKROCK INC,STK,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,COMMON,true,BLK
5111,BMY,USD,NYSE,US,BRISTOL-MYERS SQUIBB CO,STK,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,COMMON,true,BMY
43523793,BR,USD,NYSE,US,BROADRIDGE FINANCIAL SOLUTIO,STK,Software,Technology,Data Processing/Mgmt,COMMON,true,BR
6607613,BRO,USD,NYSE,US,BROWN & BROWN INC,STK,Insurance,Financial,Insurance Brokers,COMMON,true,BRO
5270,BSX,USD,NYSE,US,BOSTON SCIENTIFIC CORP,STK,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,COMMON,true,BSX
372834689,BX,USD,NYSE,US,BLACKSTONE INC,STK,Private Equity,Financial,Private Equity,COMMON,true,BX
5021340,BXP,USD,NYSE,US,BXP INC,STK,REITS,Financial,REITS-Office Property,REIT,true,BXP
87335484,C,USD,NYSE,US,CITIGROUP INC,STK,Banks,Financial,Diversified Banking Inst,COMMON,true,C
5402,CAG,USD,NYSE,US,CONAGRA BRANDS INC,STK,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,COMMON,true,CAG
5407,CAH,USD,NYSE,US,CARDINAL HEALTH INC,STK,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Whsle Drug Dist,COMMON,true,CAH
410755397,CARR,USD,NYSE,US,CARRIER GLOBAL CORP,STK,Building Materials,Industrial,Bldg Prod-Air&amp;Heating,COMMON,true,CARR
267265,CASY,USD,NASDAQ,US,CASEY'S GENERAL STORES INC,STK,Retail,"Consumer, Cyclical",Retail-Convenience Store,COMMON,true,CASY
5437,CAT,USD,NYSE,US,CATERPILLAR INC,STK,Machinery-Constr&amp;Mining,Industrial,Machinery-Constr&amp;Mining,COMMON,true,CAT
218939694,CB,USD,NYSE,US,CHUBB LTD,STK,Insurance,Financial,Multi-line Insurance,COMMON,true,CB
76227954,CBOE,USD,BATS,US,CBOE GLOBAL MARKETS INC,STK,Diversified Finan Serv,Financial,Finance-Other Services,COMMON,true,CBOE
95514904,CBRE,USD,NYSE,US,CBRE GROUP INC - A,STK,Real Estate,Financial,Real Estate Mgmnt/Servic,COMMON,true,CBRE
176571182,CCI,USD,NYSE,US,CROWN CASTLE INC,STK,REITS,Financial,REITS-Diversified,REIT,true,CCI
878372298,CCL,USD,NYSE,US,CARNIVAL CORP LTD,STK,Leisure Time,"Consumer, Cyclical",Cruise Lines,COMMON,true,CCL
5552,CDNS,USD,NASDAQ,US,CADENCE DESIGN SYS INC,STK,Software,Technology,Computer Aided Design,COMMON,true,CDNS
130432552,CDW,USD,NASDAQ,US,CDW CORP/DE,STK,Internet,Communications,E-Services/Consulting,COMMON,true,CDW
538132976,CEG,USD,NASDAQ,US,CONSTELLATION ENERGY,STK,Electric,Utilities,Electric-Generation,COMMON,true,CEG
35447205,CF,USD,NYSE,US,CF INDUSTRIES HOLDINGS INC,STK,Chemicals,Basic Materials,Agricultural Chemicals,COMMON,true,CF
167955370,CFG,USD,NYSE,US,CITIZENS FINANCIAL GROUP,STK,Banks,Financial,Commer Banks-Eastern US,COMMON,true,CFG
5651,CHD,USD,NYSE,US,CHURCH & DWIGHT CO INC,STK,Household Products/Wares,"Consumer, Non-cyclical",Soap&amp;Cleaning Prepar,COMMON,true,CHD
36320731,CHRW,USD,NASDAQ,US,C.H. ROBINSON WORLDWIDE INC,STK,Transportation,Industrial,Transport-Services,COMMON,true,CHRW
233674866,CHTR,USD,NASDAQ,US,CHARTER COMMUNICATIONS INC-A,STK,Media,Communications,Cable/Satellite TV,COMMON,true,CHTR
346403540,CI,USD,NYSE,US,THE CIGNA GROUP,STK,Healthcare-Services,"Consumer, Non-cyclical",Medical-HMO,COMMON,true,CI
41045553,CIEN,USD,NYSE,US,CIENA CORP,STK,Telecommunications,Communications,Telecommunication Equip,COMMON,true,CIEN
267661,CINF,USD,NASDAQ,US,CINCINNATI FINANCIAL CORP,STK,Insurance,Financial,Multi-line Insurance,COMMON,true,CINF
5749,CL,USD,NYSE,US,COLGATE-PALMOLIVE CO,STK,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&amp;Toiletries,COMMON,true,CL
5794,CLX,USD,NYSE,US,CLOROX COMPANY,STK,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,COMMON,true,CLX
267748,CMCSA,USD,NASDAQ,US,COMCAST CORP-CLASS A,STK,Media,Communications,Cable/Satellite TV,COMMON,true,CMCSA
45127739,CME,USD,NASDAQ,US,CME GROUP INC,STK,Diversified Finan Serv,Financial,Finance-Other Services,COMMON,true,CME
37655664,CMG,USD,NYSE,US,CHIPOTLE MEXICAN GRILL INC,STK,Retail,"Consumer, Cyclical",Retail-Restaurants,COMMON,true,CMG
6207,CMI,USD,NYSE,US,CUMMINS INC,STK,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&amp;Heavy Duty Trks,COMMON,true,CMI
5840,CMS,USD,NYSE,US,CMS ENERGY CORP,STK,Electric,Utilities,Electric-Integrated,COMMON,true,CMS
13878278,CNC,USD,NYSE,US,CENTENE CORP,STK,Healthcare-Services,"Consumer, Non-cyclical",Medical-HMO,COMMON,true,CNC
8093,CNP,USD,NYSE,US,CENTERPOINT ENERGY INC,STK,Electric,Utilities,Electric-Integrated,COMMON,true,CNP
5941,COF,USD,NYSE,US,CAPITAL ONE FINANCIAL CORP,STK,Diversified Finan Serv,Financial,Finance-Credit Card,COMMON,true,COF
584127832,COHR,USD,NYSE,US,COHERENT CORP,STK,Electronics,Industrial,Lasers-Syst/Components,COMMON,true,COHR
481691285,COIN,USD,NASDAQ,US,COINBASE GLOBAL INC -CLASS A,STK,Diversified Finan Serv,Financial,Finance-Other Services,COMMON,true,COIN
685217803,COO,USD,NASDAQ,US,COOPER COS INC/THE,STK,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,COMMON,true,COO
10885,COP,USD,NYSE,US,CONOCOPHILLIPS,STK,Oil&amp;Gas,Energy,Oil Comp-Explor&amp;Prodtn,COMMON,true,COP
